month,decision,reason,prior_candidates,candidate_count,probability_validation,selected,mean_predicted_ev
2017-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3207.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 930, 'market': {'matches': 310, 'log_loss': 1.079255, 'brier': 0.648489}, 'model': {'matches': 310, 'log_loss': 1.099303, 'brier': 0.658725}, 'log_loss_improvement': -0.020048, 'brier_improvement': -0.010236, 'selected_tail': {'bets': 74, 'profit_units': -21.74, 'hit_rate': 0.256757, 'average_market_probability': 0.37737, 'edge_vs_market_probability': -0.120613, 'passed': False}}",,
2017-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,3267.0,30.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2247, 'validation_rows': 1020, 'market': {'matches': 340, 'log_loss': 1.089308, 'brier': 0.655174}, 'model': {'matches': 340, 'log_loss': 1.109562, 'brier': 0.665729}, 'log_loss_improvement': -0.020254, 'brier_improvement': -0.010555, 'selected_tail': {'bets': 81, 'profit_units': -6.67, 'hit_rate': 0.395062, 'average_market_probability': 0.432184, 'edge_vs_market_probability': -0.037122, 'passed': False}}",,
2018-01,ABSTAIN,no_candidates,,,,,
2018-02,ABSTAIN,no_candidates,,,,,
2018-03,ABSTAIN,no_candidates,,,,,
2018-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,2577.0,84.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2196, 'validation_rows': 381, 'market': {'matches': 127, 'log_loss': 1.061355, 'brier': 0.641437}, 'model': {'matches': 127, 'log_loss': 1.06322, 'brier': 0.642708}, 'log_loss_improvement': -0.001865, 'brier_improvement': -0.001271, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2018-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2529.0,150.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2235, 'validation_rows': 294, 'market': {'matches': 98, 'log_loss': 1.016575, 'brier': 0.610679}, 'model': {'matches': 98, 'log_loss': 1.02, 'brier': 0.612136}, 'log_loss_improvement': -0.003425, 'brier_improvement': -0.001457, 'selected_tail': {'bets': 6, 'profit_units': -2.06, 'hit_rate': 0.166667, 'average_market_probability': 0.254503, 'edge_vs_market_probability': -0.087836, 'passed': False}}",,
2018-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2541.0,123.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 264, 'market': {'matches': 88, 'log_loss': 0.953032, 'brier': 0.569537}, 'model': {'matches': 88, 'log_loss': 0.963685, 'brier': 0.57423}, 'log_loss_improvement': -0.010653, 'brier_improvement': -0.004693, 'selected_tail': {'bets': 8, 'profit_units': -8.0, 'hit_rate': 0.0, 'average_market_probability': 0.264956, 'edge_vs_market_probability': -0.264956, 'passed': False}}",,
2018-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2634.0,114.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 357, 'market': {'matches': 119, 'log_loss': 0.950663, 'brier': 0.570257}, 'model': {'matches': 119, 'log_loss': 0.961181, 'brier': 0.57453}, 'log_loss_improvement': -0.010518, 'brier_improvement': -0.004273, 'selected_tail': {'bets': 12, 'profit_units': -2.31, 'hit_rate': 0.25, 'average_market_probability': 0.28664, 'edge_vs_market_probability': -0.03664, 'passed': False}}",,
2018-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2748.0,153.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 471, 'market': {'matches': 157, 'log_loss': 0.944076, 'brier': 0.561642}, 'model': {'matches': 157, 'log_loss': 0.951803, 'brier': 0.565225}, 'log_loss_improvement': -0.007727, 'brier_improvement': -0.003583, 'selected_tail': {'bets': 15, 'profit_units': 5.4, 'hit_rate': 0.4, 'average_market_probability': 0.283789, 'edge_vs_market_probability': 0.116211, 'passed': False}}",,
2018-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2901.0,183.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 624, 'market': {'matches': 208, 'log_loss': 0.940796, 'brier': 0.559955}, 'model': {'matches': 208, 'log_loss': 0.950704, 'brier': 0.564678}, 'log_loss_improvement': -0.009908, 'brier_improvement': -0.004723, 'selected_tail': {'bets': 20, 'profit_units': 6.97, 'hit_rate': 0.4, 'average_market_probability': 0.283989, 'edge_vs_market_probability': 0.116011, 'passed': True}}",,
2018-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,3084.0,123.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 807, 'market': {'matches': 269, 'log_loss': 0.933998, 'brier': 0.554661}, 'model': {'matches': 269, 'log_loss': 0.944447, 'brier': 0.559916}, 'log_loss_improvement': -0.010449, 'brier_improvement': -0.005255, 'selected_tail': {'bets': 25, 'profit_units': 5.82, 'hit_rate': 0.36, 'average_market_probability': 0.280603, 'edge_vs_market_probability': 0.079397, 'passed': True}}",,
2018-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3207.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2361, 'validation_rows': 846, 'market': {'matches': 282, 'log_loss': 0.932555, 'brier': 0.552684}, 'model': {'matches': 282, 'log_loss': 0.939974, 'brier': 0.556588}, 'log_loss_improvement': -0.007419, 'brier_improvement': -0.003904, 'selected_tail': {'bets': 22, 'profit_units': 5.84, 'hit_rate': 0.363636, 'average_market_probability': 0.277397, 'edge_vs_market_probability': 0.086239, 'passed': True}}",,
2018-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,3267.0,30.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2391, 'validation_rows': 876, 'market': {'matches': 292, 'log_loss': 0.931524, 'brier': 0.551257}, 'model': {'matches': 292, 'log_loss': 0.938569, 'brier': 0.554656}, 'log_loss_improvement': -0.007045, 'brier_improvement': -0.003399, 'selected_tail': {'bets': 26, 'profit_units': 1.8, 'hit_rate': 0.307692, 'average_market_probability': 0.285585, 'edge_vs_market_probability': 0.022107, 'passed': True}}",,
2019-01,ABSTAIN,no_candidates,,,,,
2019-02,ABSTAIN,no_candidates,,,,,
2019-03,ABSTAIN,no_candidates,,,,,
2019-04,ABSTAIN,selected_tail_did_not_show_prior_edge,2607.0,30.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2274, 'validation_rows': 333, 'market': {'matches': 111, 'log_loss': 0.936392, 'brier': 0.552347}, 'model': {'matches': 111, 'log_loss': 0.934684, 'brier': 0.550969}, 'log_loss_improvement': 0.001708, 'brier_improvement': 0.001378, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2019-05,ABSTAIN,selected_tail_did_not_show_prior_edge,2457.0,150.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2217, 'validation_rows': 240, 'market': {'matches': 80, 'log_loss': 0.924748, 'brier': 0.542303}, 'model': {'matches': 80, 'log_loss': 0.922757, 'brier': 0.540897}, 'log_loss_improvement': 0.001991, 'brier_improvement': 0.001406, 'selected_tail': {'bets': 1, 'profit_units': -1.0, 'hit_rate': 0.0, 'average_market_probability': 0.287212, 'edge_vs_market_probability': -0.287212, 'passed': False}}",,
2019-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2487.0,87.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 210, 'market': {'matches': 70, 'log_loss': 0.942764, 'brier': 0.554438}, 'model': {'matches': 70, 'log_loss': 0.942936, 'brier': 0.555216}, 'log_loss_improvement': -0.000172, 'brier_improvement': -0.000778, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2019-07,ABSTAIN,selected_tail_did_not_show_prior_edge,2547.0,90.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2280, 'validation_rows': 267, 'market': {'matches': 89, 'log_loss': 0.908472, 'brier': 0.531627}, 'model': {'matches': 89, 'log_loss': 0.907044, 'brier': 0.531231}, 'log_loss_improvement': 0.001428, 'brier_improvement': 0.000396, 'selected_tail': {'bets': 1, 'profit_units': -1.0, 'hit_rate': 0.0, 'average_market_probability': 0.302471, 'edge_vs_market_probability': -0.302471, 'passed': False}}",,
2019-08,ABSTAIN,selected_tail_did_not_show_prior_edge,2637.0,132.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2280, 'validation_rows': 357, 'market': {'matches': 119, 'log_loss': 0.924575, 'brier': 0.546907}, 'model': {'matches': 119, 'log_loss': 0.923392, 'brier': 0.546524}, 'log_loss_improvement': 0.001183, 'brier_improvement': 0.000383, 'selected_tail': {'bets': 2, 'profit_units': 1.35, 'hit_rate': 0.5, 'average_market_probability': 0.295587, 'edge_vs_market_probability': 0.204413, 'passed': False}}",,
2019-09,ABSTAIN,selected_tail_did_not_show_prior_edge,2769.0,156.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2280, 'validation_rows': 489, 'market': {'matches': 163, 'log_loss': 0.947969, 'brier': 0.564951}, 'model': {'matches': 163, 'log_loss': 0.947172, 'brier': 0.564559}, 'log_loss_improvement': 0.000797, 'brier_improvement': 0.000392, 'selected_tail': {'bets': 2, 'profit_units': 1.35, 'hit_rate': 0.5, 'average_market_probability': 0.295587, 'edge_vs_market_probability': 0.204413, 'passed': False}}",,
2019-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,2925.0,219.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 645, 'market': {'matches': 215, 'log_loss': 0.952433, 'brier': 0.567543}, 'model': {'matches': 215, 'log_loss': 0.95285, 'brier': 0.567755}, 'log_loss_improvement': -0.000417, 'brier_improvement': -0.000212, 'selected_tail': {'bets': 2, 'profit_units': 1.35, 'hit_rate': 0.5, 'average_market_probability': 0.295587, 'edge_vs_market_probability': 0.204413, 'passed': False}}",,
2019-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3144.0,192.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2310, 'validation_rows': 834, 'market': {'matches': 278, 'log_loss': 0.961951, 'brier': 0.573811}, 'model': {'matches': 278, 'log_loss': 0.962682, 'brier': 0.573948}, 'log_loss_improvement': -0.000731, 'brier_improvement': -0.000137, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2019-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,3246.0,84.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2370, 'validation_rows': 876, 'market': {'matches': 292, 'log_loss': 0.968231, 'brier': 0.579151}, 'model': {'matches': 292, 'log_loss': 0.970034, 'brier': 0.579839}, 'log_loss_improvement': -0.001803, 'brier_improvement': -0.000688, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2020-01,ABSTAIN,no_candidates,,,,,
2020-02,ABSTAIN,no_candidates,,,,,
2020-03,ABSTAIN,no_candidates,,,,,
2020-04,ABSTAIN,no_candidates,,,,,
2020-05,ABSTAIN,no_candidates,,,,,
2020-06,ABSTAIN,no_candidates,,,,,
2020-07,ABSTAIN,no_candidates,,,,,
2020-08,ABSTAIN,insufficient_prior_validation_rows,2280.0,165.0,"{'passed': False, 'reason': 'insufficient_prior_validation_rows', 'fit_rows': 2280, 'validation_rows': 0}",,
2020-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2445.0,174.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 165, 'market': {'matches': 55, 'log_loss': 1.065308, 'brier': 0.646882}, 'model': {'matches': 55, 'log_loss': 1.071485, 'brier': 0.650451}, 'log_loss_improvement': -0.006177, 'brier_improvement': -0.003569, 'selected_tail': {'bets': 1, 'profit_units': -1.0, 'hit_rate': 0.0, 'average_market_probability': 0.497523, 'edge_vs_market_probability': -0.497523, 'passed': False}}",,
2020-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,2619.0,186.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 339, 'market': {'matches': 113, 'log_loss': 1.070628, 'brier': 0.652796}, 'model': {'matches': 113, 'log_loss': 1.073325, 'brier': 0.655841}, 'log_loss_improvement': -0.002697, 'brier_improvement': -0.003045, 'selected_tail': {'bets': 9, 'profit_units': 1.36, 'hit_rate': 0.555556, 'average_market_probability': 0.469664, 'edge_vs_market_probability': 0.085891, 'passed': False}}",,
2020-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,2721.0,153.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2196, 'validation_rows': 525, 'market': {'matches': 175, 'log_loss': 1.049712, 'brier': 0.636586}, 'model': {'matches': 175, 'log_loss': 1.052715, 'brier': 0.639855}, 'log_loss_improvement': -0.003003, 'brier_improvement': -0.003269, 'selected_tail': {'bets': 19, 'profit_units': -0.41, 'hit_rate': 0.473684, 'average_market_probability': 0.462631, 'edge_vs_market_probability': 0.011054, 'passed': False}}",,
2020-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,2724.0,126.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2046, 'validation_rows': 678, 'market': {'matches': 226, 'log_loss': 1.042369, 'brier': 0.631068}, 'model': {'matches': 226, 'log_loss': 1.045266, 'brier': 0.634114}, 'log_loss_improvement': -0.002897, 'brier_improvement': -0.003046, 'selected_tail': {'bets': 13, 'profit_units': -0.88, 'hit_rate': 0.461538, 'average_market_probability': 0.485711, 'edge_vs_market_probability': -0.024173, 'passed': False}}",,
2021-01,ABSTAIN,model_did_not_beat_market_on_prior_validation,2727.0,177.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1923, 'validation_rows': 804, 'market': {'matches': 268, 'log_loss': 1.022701, 'brier': 0.616599}, 'model': {'matches': 268, 'log_loss': 1.023792, 'brier': 0.618392}, 'log_loss_improvement': -0.001091, 'brier_improvement': -0.001793, 'selected_tail': {'bets': 28, 'profit_units': 0.14, 'hit_rate': 0.5, 'average_market_probability': 0.48169, 'edge_vs_market_probability': 0.01831, 'passed': True}}",,
2021-02,ABSTAIN,model_did_not_beat_market_on_prior_validation,2790.0,159.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1809, 'validation_rows': 981, 'market': {'matches': 327, 'log_loss': 1.029795, 'brier': 0.619562}, 'model': {'matches': 327, 'log_loss': 1.033039, 'brier': 0.621509}, 'log_loss_improvement': -0.003244, 'brier_improvement': -0.001947, 'selected_tail': {'bets': 5, 'profit_units': -3.12, 'hit_rate': 0.2, 'average_market_probability': 0.516218, 'edge_vs_market_probability': -0.316218, 'passed': False}}",,
2021-03,ABSTAIN,no_candidates,,,,,
2021-04,ABSTAIN,no_candidates,,,,,
2021-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2490.0,30.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1875, 'validation_rows': 615, 'market': {'matches': 205, 'log_loss': 1.009283, 'brier': 0.602296}, 'model': {'matches': 205, 'log_loss': 1.009506, 'brier': 0.601891}, 'log_loss_improvement': -0.000223, 'brier_improvement': 0.000405, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2021-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2340.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1848, 'validation_rows': 492, 'market': {'matches': 164, 'log_loss': 1.019787, 'brier': 0.608706}, 'model': {'matches': 164, 'log_loss': 1.022379, 'brier': 0.60937}, 'log_loss_improvement': -0.002592, 'brier_improvement': -0.000664, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2021-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2490.0,174.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 1944, 'validation_rows': 546, 'market': {'matches': 182, 'log_loss': 1.063252, 'brier': 0.641754}, 'model': {'matches': 182, 'log_loss': 1.067375, 'brier': 0.643957}, 'log_loss_improvement': -0.004123, 'brier_improvement': -0.002203, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2021-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2664.0,147.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2121, 'validation_rows': 543, 'market': {'matches': 181, 'log_loss': 1.042587, 'brier': 0.629348}, 'model': {'matches': 181, 'log_loss': 1.042532, 'brier': 0.630334}, 'log_loss_improvement': 5.5e-05, 'brier_improvement': -0.000986, 'selected_tail': {'bets': 11, 'profit_units': 2.88, 'hit_rate': 0.363636, 'average_market_probability': 0.281353, 'edge_vs_market_probability': 0.082283, 'passed': False}}",,
2021-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,2811.0,111.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 531, 'market': {'matches': 177, 'log_loss': 1.061237, 'brier': 0.642252}, 'model': {'matches': 177, 'log_loss': 1.063989, 'brier': 0.6444}, 'log_loss_improvement': -0.002752, 'brier_improvement': -0.002148, 'selected_tail': {'bets': 27, 'profit_units': 2.38, 'hit_rate': 0.333333, 'average_market_probability': 0.292306, 'edge_vs_market_probability': 0.041027, 'passed': True}}",,
2021-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,2922.0,213.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 642, 'market': {'matches': 214, 'log_loss': 1.056297, 'brier': 0.638826}, 'model': {'matches': 214, 'log_loss': 1.058562, 'brier': 0.640565}, 'log_loss_improvement': -0.002265, 'brier_improvement': -0.001739, 'selected_tail': {'bets': 34, 'profit_units': 5.05, 'hit_rate': 0.352941, 'average_market_probability': 0.289968, 'edge_vs_market_probability': 0.062973, 'passed': True}}",,
2021-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3105.0,201.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2250, 'validation_rows': 855, 'market': {'matches': 285, 'log_loss': 1.048934, 'brier': 0.633785}, 'model': {'matches': 285, 'log_loss': 1.048987, 'brier': 0.634017}, 'log_loss_improvement': -5.3e-05, 'brier_improvement': -0.000232, 'selected_tail': {'bets': 25, 'profit_units': -1.09, 'hit_rate': 0.28, 'average_market_probability': 0.274361, 'edge_vs_market_probability': 0.005639, 'passed': False}}",,
2021-12,ABSTAIN,selected_tail_did_not_show_prior_edge,3156.0,84.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2130, 'validation_rows': 1026, 'market': {'matches': 342, 'log_loss': 1.009963, 'brier': 0.606915}, 'model': {'matches': 342, 'log_loss': 1.008279, 'brier': 0.606049}, 'log_loss_improvement': 0.001684, 'brier_improvement': 0.000866, 'selected_tail': {'bets': 24, 'profit_units': -10.46, 'hit_rate': 0.166667, 'average_market_probability': 0.268075, 'edge_vs_market_probability': -0.101408, 'passed': False}}",,
2022-01,ABSTAIN,no_candidates,,,,,
2022-02,ABSTAIN,no_candidates,,,,,
2022-03,ABSTAIN,no_candidates,,,,,
2022-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,2775.0,102.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2277, 'validation_rows': 498, 'market': {'matches': 166, 'log_loss': 0.954496, 'brier': 0.568573}, 'model': {'matches': 166, 'log_loss': 0.956863, 'brier': 0.570492}, 'log_loss_improvement': -0.002367, 'brier_improvement': -0.001919, 'selected_tail': {'bets': 14, 'profit_units': -2.71, 'hit_rate': 0.214286, 'average_market_probability': 0.257039, 'edge_vs_market_probability': -0.042754, 'passed': False}}",,
2022-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2658.0,135.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2271, 'validation_rows': 387, 'market': {'matches': 129, 'log_loss': 0.956106, 'brier': 0.569328}, 'model': {'matches': 129, 'log_loss': 0.959038, 'brier': 0.571577}, 'log_loss_improvement': -0.002932, 'brier_improvement': -0.002249, 'selected_tail': {'bets': 28, 'profit_units': 3.26, 'hit_rate': 0.321429, 'average_market_probability': 0.275108, 'edge_vs_market_probability': 0.04632, 'passed': True}}",,
2022-06,ABSTAIN,selected_tail_did_not_show_prior_edge,2601.0,183.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2280, 'validation_rows': 321, 'market': {'matches': 107, 'log_loss': 1.035573, 'brier': 0.624935}, 'model': {'matches': 107, 'log_loss': 1.034987, 'brier': 0.622936}, 'log_loss_improvement': 0.000586, 'brier_improvement': 0.001999, 'selected_tail': {'bets': 16, 'profit_units': 5.76, 'hit_rate': 0.4375, 'average_market_probability': 0.30131, 'edge_vs_market_probability': 0.13619, 'passed': False}}",,
2022-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,2700.0,177.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 420, 'market': {'matches': 140, 'log_loss': 1.062551, 'brier': 0.643668}, 'model': {'matches': 140, 'log_loss': 1.063376, 'brier': 0.642866}, 'log_loss_improvement': -0.000825, 'brier_improvement': 0.000802, 'selected_tail': {'bets': 28, 'profit_units': 10.93, 'hit_rate': 0.428571, 'average_market_probability': 0.306363, 'edge_vs_market_probability': 0.122209, 'passed': True}}",,
2022-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,2877.0,123.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 597, 'market': {'matches': 199, 'log_loss': 1.023766, 'brier': 0.614724}, 'model': {'matches': 199, 'log_loss': 1.025914, 'brier': 0.614965}, 'log_loss_improvement': -0.002148, 'brier_improvement': -0.000241, 'selected_tail': {'bets': 38, 'profit_units': 10.57, 'hit_rate': 0.394737, 'average_market_probability': 0.303583, 'edge_vs_market_probability': 0.091154, 'passed': True}}",,
2022-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,3000.0,120.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2280, 'validation_rows': 720, 'market': {'matches': 240, 'log_loss': 1.021902, 'brier': 0.612662}, 'model': {'matches': 240, 'log_loss': 1.024961, 'brier': 0.613351}, 'log_loss_improvement': -0.003059, 'brier_improvement': -0.000689, 'selected_tail': {'bets': 47, 'profit_units': 1.57, 'hit_rate': 0.319149, 'average_market_probability': 0.304987, 'edge_vs_market_probability': 0.014162, 'passed': True}}",,
